waveform	[0]		[1]	
t0	14.09.2026  14:38:36		14.09.2026  14:38:36	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:38:36	1,046470E+0	14.09.2026  14:38:36	-5,469246E-1
14.09.2026  14:38:36	1,045665E+0	14.09.2026  14:38:36	-5,163443E-1
14.09.2026  14:38:36	1,044378E+0	14.09.2026  14:38:36	-4,880173E-1
14.09.2026  14:38:36	1,043251E+0	14.09.2026  14:38:36	-4,592074E-1
14.09.2026  14:38:36	1,041963E+0	14.09.2026  14:38:36	-4,284662E-1
14.09.2026  14:38:36	1,040998E+0	14.09.2026  14:38:36	-3,925746E-1
14.09.2026  14:38:36	1,040032E+0	14.09.2026  14:38:36	-3,681104E-1
14.09.2026  14:38:36	1,038744E+0	14.09.2026  14:38:36	-3,352768E-1
14.09.2026  14:38:36	1,037779E+0	14.09.2026  14:38:36	-3,050185E-1
14.09.2026  14:38:36	1,036652E+0	14.09.2026  14:38:36	-2,742772E-1
14.09.2026  14:38:36	1,035686E+0	14.09.2026  14:38:36	-2,504568E-1
14.09.2026  14:38:36	1,034560E+0	14.09.2026  14:38:36	-2,190718E-1
14.09.2026  14:38:36	1,033433E+0	14.09.2026  14:38:36	-1,867211E-1
14.09.2026  14:38:36	1,032146E+0	14.09.2026  14:38:36	-1,538875E-1
14.09.2026  14:38:36	1,030858E+0	14.09.2026  14:38:36	-1,257214E-1
14.09.2026  14:38:36	1,029892E+0	14.09.2026  14:38:36	-9,192218E-2
14.09.2026  14:38:36	1,028766E+0	14.09.2026  14:38:36	-6,584846E-2
14.09.2026  14:38:36	1,027639E+0	14.09.2026  14:38:36	-3,188825E-2
14.09.2026  14:38:36	1,026673E+0	14.09.2026  14:38:36	-1,629857E-3
14.09.2026  14:38:36	1,025225E+0	14.09.2026  14:38:36	2,701905E-2
14.09.2026  14:38:36	1,024581E+0	14.09.2026  14:38:36	6,065736E-2
14.09.2026  14:38:36	1,023132E+0	14.09.2026  14:38:36	8,817962E-2
14.09.2026  14:38:36	1,022328E+0	14.09.2026  14:38:36	1,211741E-1
14.09.2026  14:38:36	1,021201E+0	14.09.2026  14:38:36	1,483745E-1
14.09.2026  14:38:36	1,020235E+0	14.09.2026  14:38:36	1,779891E-1
14.09.2026  14:38:36	1,019270E+0	14.09.2026  14:38:36	2,116274E-1
14.09.2026  14:38:36	1,017660E+0	14.09.2026  14:38:36	2,426906E-1
14.09.2026  14:38:36	1,017016E+0	14.09.2026  14:38:36	2,777774E-1
14.09.2026  14:38:36	1,016051E+0	14.09.2026  14:38:36	3,036902E-1
14.09.2026  14:38:36	1,014763E+0	14.09.2026  14:38:36	3,316953E-1
14.09.2026  14:38:36	1,013636E+0	14.09.2026  14:38:36	3,677479E-1
14.09.2026  14:38:36	1,012349E+0	14.09.2026  14:38:36	3,965578E-1
14.09.2026  14:38:36	1,011544E+0	14.09.2026  14:38:36	4,266552E-1
14.09.2026  14:38:36	1,010578E+0	14.09.2026  14:38:36	4,586841E-1
14.09.2026  14:38:36	1,009130E+0	14.09.2026  14:38:36	4,879768E-1
14.09.2026  14:38:36	1,008164E+0	14.09.2026  14:38:36	5,190399E-1
14.09.2026  14:38:36	1,007198E+0	14.09.2026  14:38:36	5,491374E-1
14.09.2026  14:38:36	1,006233E+0	14.09.2026  14:38:36	5,776254E-1
14.09.2026  14:38:36	1,004945E+0	14.09.2026  14:38:36	6,099761E-1
14.09.2026  14:38:36	1,004140E+0	14.09.2026  14:38:36	6,431316E-1
14.09.2026  14:38:36	1,003014E+0	14.09.2026  14:38:36	6,664692E-1
14.09.2026  14:38:36	1,001565E+0	14.09.2026  14:38:36	7,001076E-1
14.09.2026  14:38:36	1,000921E+0	14.09.2026  14:38:36	7,331021E-1
14.09.2026  14:38:36	9,996338E-1	14.09.2026  14:38:36	7,598197E-1
14.09.2026  14:38:36	9,985072E-1	14.09.2026  14:38:36	7,945847E-1
14.09.2026  14:38:36	9,978634E-1	14.09.2026  14:38:36	8,280621E-1
14.09.2026  14:38:36	9,967367E-1	14.09.2026  14:38:36	8,509169E-1
14.09.2026  14:38:36	9,956101E-1	14.09.2026  14:38:36	8,858428E-1
14.09.2026  14:38:36	9,944835E-1	14.09.2026  14:38:36	9,114337E-1
14.09.2026  14:38:36	9,935178E-1	14.09.2026  14:38:36	9,424969E-1
14.09.2026  14:38:36	9,923911E-1	14.09.2026  14:38:36	9,706630E-1
14.09.2026  14:38:36	9,911035E-1	14.09.2026  14:38:36	1,001565E+0
14.09.2026  14:38:36	9,902988E-1	14.09.2026  14:38:36	1,031824E+0
14.09.2026  14:38:36	9,893331E-1	14.09.2026  14:38:36	1,058541E+0
14.09.2026  14:38:36	9,882064E-1	14.09.2026  14:38:36	1,089604E+0
14.09.2026  14:38:36	9,872407E-1	14.09.2026  14:38:36	1,120989E+0
