waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	9,708239E-1	14.09.2026  14:37:29	-1,934304E+0
14.09.2026  14:37:29	9,828951E-1	14.09.2026  14:37:29	-1,946053E+0
14.09.2026  14:37:29	9,981853E-1	14.09.2026  14:37:29	-1,958768E+0
14.09.2026  14:37:29	1,008003E+0	14.09.2026  14:37:29	-1,973575E+0
14.09.2026  14:37:29	1,021523E+0	14.09.2026  14:37:29	-1,986773E+0
14.09.2026  14:37:29	1,026995E+0	14.09.2026  14:37:29	-1,997717E+0
14.09.2026  14:37:29	1,040515E+0	14.09.2026  14:37:29	-2,004960E+0
14.09.2026  14:37:29	1,053230E+0	14.09.2026  14:37:29	-2,020733E+0
14.09.2026  14:37:29	1,059507E+0	14.09.2026  14:37:29	-2,029102E+0
14.09.2026  14:37:29	1,069969E+0	14.09.2026  14:37:29	-2,035058E+0
14.09.2026  14:37:29	1,073188E+0	14.09.2026  14:37:29	-2,046485E+0
14.09.2026  14:37:29	1,085259E+0	14.09.2026  14:37:29	-2,053889E+0
14.09.2026  14:37:29	1,092501E+0	14.09.2026  14:37:29	-2,062258E+0
14.09.2026  14:37:29	1,097813E+0	14.09.2026  14:37:29	-2,071432E+0
14.09.2026  14:37:29	1,107631E+0	14.09.2026  14:37:29	-2,075617E+0
14.09.2026  14:37:29	1,113425E+0	14.09.2026  14:37:29	-2,082055E+0
14.09.2026  14:37:29	1,116805E+0	14.09.2026  14:37:29	-2,091229E+0
14.09.2026  14:37:29	1,122277E+0	14.09.2026  14:37:29	-2,094448E+0
14.09.2026  14:37:29	1,131612E+0	14.09.2026  14:37:29	-2,102334E+0
14.09.2026  14:37:29	1,131773E+0	14.09.2026  14:37:29	-2,104105E+0
14.09.2026  14:37:29	1,140464E+0	14.09.2026  14:37:29	-2,113601E+0
14.09.2026  14:37:29	1,142879E+0	14.09.2026  14:37:29	-2,117463E+0
14.09.2026  14:37:29	1,147707E+0	14.09.2026  14:37:29	-2,122292E+0
14.09.2026  14:37:29	1,148673E+0	14.09.2026  14:37:29	-2,126155E+0
14.09.2026  14:37:29	1,149317E+0	14.09.2026  14:37:29	-2,122292E+0
14.09.2026  14:37:29	1,156720E+0	14.09.2026  14:37:29	-2,130661E+0
14.09.2026  14:37:29	1,157364E+0	14.09.2026  14:37:29	-2,128408E+0
14.09.2026  14:37:29	1,160422E+0	14.09.2026  14:37:29	-2,138065E+0
14.09.2026  14:37:29	1,164124E+0	14.09.2026  14:37:29	-2,140801E+0
14.09.2026  14:37:29	1,163641E+0	14.09.2026  14:37:29	-1,973897E+0
14.09.2026  14:37:29	1,138855E+0	14.09.2026  14:37:29	-2,103461E+0
14.09.2026  14:37:29	1,130807E+0	14.09.2026  14:37:29	-2,104748E+0
14.09.2026  14:37:29	1,127588E+0	14.09.2026  14:37:29	-2,103461E+0
14.09.2026  14:37:29	1,126301E+0	14.09.2026  14:37:29	-2,094770E+0
14.09.2026  14:37:29	1,119863E+0	14.09.2026  14:37:29	-2,085917E+0
14.09.2026  14:37:29	1,111654E+0	14.09.2026  14:37:29	-2,082698E+0
14.09.2026  14:37:29	1,109884E+0	14.09.2026  14:37:29	-2,078031E+0
14.09.2026  14:37:29	1,099744E+0	14.09.2026  14:37:29	-2,071593E+0
14.09.2026  14:37:29	1,095881E+0	14.09.2026  14:37:29	-2,068374E+0
14.09.2026  14:37:29	1,088639E+0	14.09.2026  14:37:29	-2,054854E+0
14.09.2026  14:37:29	1,083005E+0	14.09.2026  14:37:29	-2,050670E+0
14.09.2026  14:37:29	1,076085E+0	14.09.2026  14:37:29	-2,042139E+0
14.09.2026  14:37:29	1,067554E+0	14.09.2026  14:37:29	-2,035701E+0
